Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.14710614319185,4.49000658496557,3.61280978921729,2.27263621294111,-4.28342682037605,7.50689561708779,6.02429179462496,4.12336017326531,3.86155873347995,4.3721639998719
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3227.64814256759,3457.91719451195,3460.86264008666,3481.75530893525,3185.49787368673,3697.4103832017,4017.48956260692,4212.16924807645,4405.28492630999,4566.42669968306
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.9484837084835,70.2729949393554,70.5486659921504,70.8424064605001,69.8801308490982,68.1790994839634,71.4304552508694,71.7962449795855,72.0081190674171,..
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,7.00912648484673,6.40302378724246,7.47626008341306,6.59769066712688,5.55491448908438,4.91778897352797,5.20743789705448,..
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,23197528991928,24764692848732.2,26967805751611.4,27555988315218.6,27716337916114.1,31866900585287.8,31457553986143.5,31597454903562.8,32200466782431.1,33656980597208.2
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.63114688285732,5.03667021498299,4.81200310102888,4.04090596808282,-0.0906651751610497,6.48037639158159,3.05155877820648,4.07119548974431,3.72534172801831,3.99734138634533
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,10011.552668647,10612.7930790259,11487.5096772887,11677.4429355606,11697.5156784805,13416.9773441612,13219.5863562213,13251.5119797804,13482.4788785045,14077.2712026283
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.9870166732102,76.0789923585537,76.3914229383171,76.5862412994962,76.5433946923267,76.152941315904,76.6767167147452,76.6572021082574,76.7378937238629,..
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.60042728604668,3.44256865045303,4.18374365998897,4.20764102715085,4.69775023840266,4.4341459633891,3.90327291076306,..,..,..
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,13844229287201,15115746338831.4,16902232225491.5,17503400404142.2,17805087162972.8,21231427856677.9,21564016559632.4,21645526054900.4,22248728139844.3,23247334500847.4
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.50852874508779,6.66666534648019,6.53800447051142,5.88489228328295,1.34340856610488,7.72023040471529,3.54917734794495,5.26014161362973,4.95407477892253,4.9444935536329
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,6683.23529656879,7241.98321346974,8046.00446277369,8286.45749748666,8391.23898302179,9974.57917918464,10107.0569545516,10126.4304121407,10391.1526101394,10843.4363994141
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1559117663434,75.2396714880306,75.57828618156,75.7689690321509,75.6976393295064,75.2781418410849,75.9325409436903,75.8806830895266,75.9593161676786,..
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.59550725006152,3.44010396647532,4.29576429272136,4.33671121711751,4.81908679593954,4.5486026424833,4.01587461199531,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,13827255558413.7,15097175319188,16881439039177.6,17481840638100.6,17783125335539.1,21205167482133,21537381722236.2,21618798469116.3,22221295178065.7,23218679986475.4
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.50841250220505,6.66638400332221,6.53783889633732,5.88481120447702,1.34329202401489,7.71993890573823,3.5491103392587,5.2600647393007,4.95413752144529,4.94449693162349
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,6758.79473763568,7323.57112357326,8136.42934013947,8379.42503514668,8485.28948088661,10086.4082581275,10220.556668162,10240.3474676862,10508.2462082104,10965.8265646099
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1832269955477,75.2671640185859,75.6101241544348,75.8042877234534,75.7338497054699,75.3009806060199,75.9610347461336,75.9085643603807,75.9869566179365,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.59550725006152,3.44010396647532,4.29576429272136,4.33671121711751,4.81908679593954,4.5486026424833,4.01587461199531,..,..,..
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,12177215800581.1,12901130483442.4,13937879176171.9,13658286442179.9,13338044901392.1,15008955622791.4,14578675912327.5,15957338405375.8,16601464538082.4,18010000307247
Euro area,EMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80681433573471,2.62315671239708,1.78229304985051,1.63208944796722,-6.04374915754508,6.44349747359811,3.66468497532753,0.460070365687699,0.938707263867073,1.41107242318353
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,34690.2425639991,36691.2109171985,39562.0814189751,38679.6118917933,37727.4543067337,42432.2915720012,41105.3462099324,44797.6445281418,46424.2413084574,50214.0783015991
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7681051866776,81.747020423342,81.8676373939947,82.1461011396487,81.3366927821764,81.3931203059577,81.4869473735593,82.1378956135498,82.246870032101,..
Euro area,EMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.98608545604403,9.01311660134067,8.089323082041,7.44468187207381,7.78262585986041,7.68078670765912,6.7199580751603,6.49942669227065,6.33889474348686,6.33466038300973
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,20560352355734.8,21814876277943.7,23360537744962.4,23089828216899.5,22340802078287.1,25606138714522.2,25850174701132.2,27758730809930.4,29371366035247,32268612230366.9
Europe & Central Asia,ECS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.90825385031148,2.96168679697557,2.18261664657453,1.83149788108096,-5.37584934879737,6.82460720354004,3.42810235027954,1.04695405528739,1.61092975636407,1.703297097267
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,22554.6821198127,23839.7319723826,25435.6875035469,25045.1218961925,24187.2451763556,27700.9996673888,27968.286148204,30015.7640895399,31630.8552937604,34603.480892464
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.6812778388278,77.8990078299354,78.030262884925,78.3038616280055,77.1754769112247,76.7286208536036,77.8345651348625,78.3912342010497,78.5976161914947,..
Europe & Central Asia,ECS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.12815390659445,7.49630059166639,7.0253374332956,6.77317153544477,7.07498537977364,6.959310648365,5.86633128176636,5.56726643057815,5.3623447331941,5.36196740869461
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1459048873589.79,1497595120805.31,1465381526737.36,1500446538705.77,1435629650684.1,1670530886782.34,1819829713206.56,2141252006536.72,2454291731125.3,2815874458069.5
Europe & Central Asia (excluding high income),ECA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.85797309720172,6.00896760124667,3.78753357770429,2.61922676231219,0.29079640989535,9.27987062914227,3.11188050867233,5.05062997543834,4.05695234474402,4.20093767131738
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,6023.54753164072,6129.93083517607,5947.15360517457,6036.15175345642,5734.46191312695,6632.57221034255,7264.37321853889,8609.12296290637,9801.70054676084,11117.61379372
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.0313769065099,74.4033539029016,74.5927989243036,74.8158340567546,73.5536868675669,72.8823762052943,74.5731684190474,74.7901416269909,75.1422790044247,..
Europe & Central Asia (excluding high income),ECA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.38210798383719,9.05003717267811,9.55419019900825,10.1761416579533,9.2583485544062,10.0135143827282,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,3500968563901.72,3925651486138.39,4086887247276.34,4176304236875.06,3913694661148.13,4627341470532.29,5264957389633.5,5535571828711.02,6147416367408.77,7077191807196.39
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.89511334774663,4.37963852941809,3.81479272946348,2.83114768378128,-1.44509752100556,7.59725679517675,1.97113681599863,3.8319198777364,4.03167528195137,2.84310557858637
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,7679.02768410566,8571.09823045668,8885.56352555245,9040.92665915657,8455.78453528889,9992.00521619821,11422.1622613514,12070.5942969794,13364.4486876078,15300.0702229683
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.6902109808947,74.1318681774556,74.2976622013592,74.590946255432,73.1492512511888,72.1506406826172,74.1883654842503,74.6977324805541,74.965455732724,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.50851611428948,7.10429056574582,6.9518608542437,7.02807593884589,7.15506606705108,6.91618347186629,5.65918400258182,5.0381048523304,4.52642438612302,..
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,13988150566298.6,14871316217995.7,16092407006604.4,15809077129406.2,15504058553907.7,17495257191725.6,17023620598906.4,18659279022583.3,19501078750999.4,21243212570163.3
European Union,EUU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.91997902907598,2.81810835521954,2.04641967934145,1.87525498889181,-5.57888122067428,6.37773717070797,3.56455510630462,0.4380089249495,1.08657885620458,1.53795434836212
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,31456.903580129,33394.5944932308,36076.9018014875,35374.1493923083,34694.7105012203,39206.9663368683,38066.8240398192,41566.8992410802,43313.7668203916,47089.1638419269
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9529785979391,80.9301511681956,81.0303425240609,81.3194524901835,80.4414754678551,80.3071959761974,80.7133261894067,81.4249329538218,81.5608466061313,..
European Union,EUU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.1056944627421,8.13208945121752,7.24247265095853,6.67705052747452,7.05471356704802,7.01578627748696,6.15361392727821,6.00803453340864,5.92567699281311,5.98636724714365
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,677053478623.394,735134788678.557,790361943446.387,811080887285.088,816212465074.075,924437668151.095,1002950189402.75,1060851525652.8,1147966586426.9,1285481386975.21
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.30006123912206,5.06377966448277,4.18286148680316,4.20365615145262,0.00307772049912103,4.35683661926664,4.89961676353468,3.48241783540763,5.12099358552982,5.82575819723698
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,895.291971418288,944.105800649501,986.447970381036,984.553372875279,963.808519118256,1062.58689269634,1123.26894975331,1157.85200500349,1220.84577070029,1331.89997509038
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.005914221112,62.3173413995614,62.8008051848255,63.0919384793173,63.0748180653434,62.5327589317045,63.8422370507134,64.7182457242664,64.9203978854631,..
Heavily indebted poor countries (HIPC),HPC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,51167643745037.1,53791631491481.3,57187415577395,57773149281723.6,56371361601599.7,63391298085502.9,65786278258965.5,69198099195981.1,72182761740089.2,76878050747686.8
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.83965907046031,2.49197626247846,2.4045350031779,1.90035790608474,-3.86618363020789,5.97111332006301,3.1058606935064,1.79534582183456,1.96948428510512,1.90733502746166
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,37232.2355227355,38970.4660370017,41295.6262218527,41570.3760789982,40453.9686533276,45545.9474677756,47056.4874992383,49141.5400740302,50907.2761474674,53997.2579539931
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.7243110737375,79.8536233801599,79.9659745020771,80.1992615325159,79.2041410409855,78.7981548654152,79.4268609745508,80.1496802618874,80.3938747881042,..
High income,HIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.11066390223536,5.59073416152849,5.09690781365119,4.77663728310559,6.50362195007345,5.60358819788896,4.5330745218336,4.36864483501646,4.38454485917333,4.52466755345449
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,26134891989406.5,28849480049390.9,30727224343894,31370912490347,30194051534423.9,35868904968937.8,37847494888632.6,39083500948084.9,40766443406773,43056359078690
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44703872345713,5.16179362572515,4.86157952405858,3.98803326580348,-1.28694758331594,7.62447663420478,3.76945565506477,4.63911789010562,4.4256614810418,4.30532305518705
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,5535.21577803788,6053.47287028012,6392.20731313147,6474.8042775296,6189.46595997499,7312.40590533832,7679.78639337735,7892.13359236419,8186.57476056638,8599.35834895508
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2592309044272,73.4857607809887,73.794943952938,74.031271888226,73.2951356970762,71.974203378406,74.2512821129351,74.5179764623959,74.6728746420716,..
IBRD only,IBD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.57116555131845,5.53453775444542,6.33894806348842,6.1620754538284,7.01381983665201,6.42562443865684,5.31983526177844,..,..,..
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,28299821225498.5,31121226985041.1,33140778408492.4,34074782748271.7,32817339931222.2,38735463663158.6,40927482641799.6,42011330091982.8,43660232631553.3,46251403468584.1
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.35480936392952,5.07330968455011,4.82460273989518,3.98475924215585,-1.32331489746059,7.35158119263311,3.8271063174832,4.52590057203417,4.42022565074735,4.33570580325535
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,4450.00988856601,4833.02970118676,5085.0801851085,5168.03480575859,4923.39708871472,5754.17990139813,6024.32591287554,6126.38809068241,6304.3969997243,6613.2094697403
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.6151792552285,70.8321134052096,71.1543116878265,71.3952528317139,70.7501213262472,69.6690947451642,71.6790095761174,71.9999928217283,72.1341361054704,..
IDA & IBRD total,IBT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,6.18274072165052,5.90179740602632,6.75548853677779,6.30890228802671,5.19751097018951,..,..,..
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1047494187995.75,1067274924059.64,1127900531096.51,1357319294877.02,1262159381015.61,1373195862361.12,1461048245644.69,1277421993702.09,1123047633991.39,1270032242274.1
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.37410124286114,2.82463712924834,3.8983413977238,3.06868522671206,-3.22553173097771,4.36009454869888,4.82256296455954,2.87508782353444,4.11563151662068,4.57673954149303
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1810.82104602308,1808.86674135882,1873.7385939606,2210.55539131628,2014.81189013082,2148.31628647273,2241.22931753571,1922.68195677238,1658.96290902751,1841.20446420685
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.5761664527178,60.818392907263,61.0740542759518,61.3259973798573,60.8180066140619,60.876535738179,62.1288641416852,62.4621643327349,62.619940785485,..
IDA blend,IDB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.63172952356867,..,..,4.89504861283081,..,..,..,..,..,..
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1117435048096.23,1204472011590.63,1285653533501.84,1346550963047.7,1361129015782.66,1493362831859.7,1618939507522.38,1650407150195.89,1770741590788.96,1925012147619.92
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.18372892932952,5.22907858100467,4.85450921076745,4.82130049368115,-0.335170512912143,3.64269213685422,4.31005230149408,3.3073554888398,4.57659622486648,4.86860827326892
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1054.71572764683,1111.6681922431,1159.99786764696,1187.14057928369,1172.52623503626,1257.78054041357,1333.98547158611,1330.08005697828,1395.67575971244,1484.11159862857
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.3130750207169,64.6129528273956,65.1762396022628,65.586275114442,65.4148502167518,64.8793395181521,66.3634983426878,67.0575957681524,67.2462931175477,..
IDA only,IDX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2164929236091.98,2271746935650.27,2413554064598.36,2703870257924.72,2623288396798.27,2866558694220.81,3079987753167.07,2927829143897.98,2893789224780.35,3195044389894.02
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.25606924193475,4.00703084076721,4.37406543309571,3.94468113264645,-1.76868159241481,3.99322003260568,4.56135207487173,3.09487183510299,4.35048943307154,4.72576659326165
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1321.74768141485,1357.47789528252,1411.20738303305,1546.57261928545,1467.74475406134,1569.43031809587,1651.01916315494,1536.73358897841,1487.2803211344,1608.08422318374
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.9933197277529,63.2751134869149,63.732426814433,64.0900291161311,63.8036707405637,63.4785278004251,64.8837178854478,65.4550660808135,65.6366628053028,..
IDA total,IDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,18841938118214.3,20889290528064.1,22907807978183.2,23366922633045.5,22869846935930.6,27284909409699.1,28553586772075.8,28909440099233,29983452735875,31873985161936.8
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44982415289267,5.26224829988129,5.44116105376224,4.74723356857159,0.235409361022192,7.59396655185003,3.28975241103197,4.43253867675644,4.52553873018407,4.45332355682564
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,8297.33628667142,9138.44151395876,9966.8758096194,10120.4663725773,9874.06805462328,11760.0897155889,12287.4566066286,12427.24971376,12874.6436381177,13677.3231696707
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2928997245812,76.4174343501022,76.7781489421434,76.9979606258316,76.6935638089228,76.3060137275686,76.9543673255695,77.1240537371626,77.2329659519788,..
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.81848205651948,4.79521637482344,5.42373672682302,5.56440285626394,6.24237989544102,5.85957287923711,4.96722255433128,..,..,..
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,5148783766945.08,5715231248363.46,5581213957025.26,5473792638347.11,4627829769474.15,5383564425117.23,6147092422711.93,6909980461601.21,7088767706234.51,7395989651242.09
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.730974962811146,1.55352771899284,1.22291785556858,0.317364964426716,-6.85943781930433,7.07608139571873,4.09058657203177,2.20678468368602,2.25497168830525,2.32153204967842
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,8241.51169070648,9065.82390216762,8778.55673829884,8539.95940708219,7169.39235876452,8292.15210222359,9412.05924553392,10507.6138782353,10705.1067802788,11095.2176548294
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.6774848833781,74.8318087892113,75.052717198381,75.2042598654921,73.1889367787058,71.8141764640132,74.6472096226697,75.6435273357906,75.8179100020065,..
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.59027433702933,7.93416974398276,7.94652445177921,8.1198760192559,10.4911430354775,9.24445301783788,6.907162356889,6.12519028174887,5.33648511200716,5.38437369610811
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,4551782151517.8,5076766505994.78,4918723143160.92,4821625109314.74,4034164122634.89,4694652116377.4,5425723261080.83,6114807611697.98,6266421572816.08,6523496128943.99
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.977477793493975,1.58746258230468,1.15229755041935,0.182794027991264,-6.79640022295334,6.85451332312384,3.97595959337909,2.12680994822227,1.99001515816749,2.21490070818977
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,7751.59336930245,8568.05689042807,8231.91428708974,8006.02224102566,6651.15822114273,7694.61136917625,8838.67169511547,9891.4632795533,10065.5029056612,10407.4817975955
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.3981617062286,74.5563362550727,74.7784467692697,74.9415412899456,72.8521491389008,71.442251113131,74.4013120327618,75.3619658099591,75.5362004917305,..
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.61718685615572,7.96188534237564,7.9508071678365,8.12807004068452,10.3368490422556,9.18510609479714,6.80816019473853,5.98306480851736,5.1521675088332,5.21017671464527
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,4922127744500.54,5482938029714.53,5347169359023.49,5230913289241.76,4388400203662.59,5119629917733.74,5853946060777.18,6590712953369.3,6755669283863.94,7050566084338.85
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.748991632597836,1.62136105748272,1.30772581346528,0.295159946142377,-6.78167389936947,7.27596087772766,4.12386672781881,2.28058560829545,2.27782988064618,2.356382434447
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,8082.0851229591,8918.58515585187,8620.65095771156,8363.2081656376,6965.15053129735,8076.87634033776,9177.79711881332,10259.5487208892,10441.4685782421,10822.5929247606
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.5894794269073,74.7614101353626,74.9760978010797,75.1319711493442,73.0747493617473,71.7449274626405,74.5684293540859,75.5699258379688,75.7447305457286,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.67871674894888,8.03518935371789,8.05678539022162,8.11816460703686,10.4711182171296,9.25005793420327,6.91088091732378,6.12260187424979,5.33540236014076,5.38342991496305
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,953366743642.222,1045823616290.85,1117321176649.3,1169533458405.7,1179620504897.32,1302642870995.53,1471699265269.38,1459140154701.04,1542009429614.64,1653686211542.1
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.79797989969202,4.50257523548829,4.65270171918264,4.82459913567837,-0.181011978205504,2.75579291386683,4.71510989192116,3.05090811063616,3.87232968748361,4.30000841303122
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,968.123330592586,1037.25514816682,1082.35070462921,1106.28664072321,1089.46260850363,1175.42321388464,1298.29338219278,1258.15690309732,1299.44368873396,1361.99182021439
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.726492423797,64.0368817418845,64.6054293900193,64.9756210416769,64.8355012784588,64.2699057684324,65.7663286665813,66.5196263232195,66.7090446173001,..
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,25917599955464.9,28319199325293,30124203119691.2,31024374981412.2,30018039872473.6,35394243111591.4,37082867531465.4,38155314219988,39490940514619.9,41478597585191.8
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.64827928186369,5.26386453553506,4.92164615265142,4.09130986730312,-1.15067064256841,7.37033958733097,4.00803776152725,4.65212132351984,4.42439890311286,4.53280075988324
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,4211.54702250163,4543.08689291431,4773.03574184686,4857.12471542798,4646.47209072865,5422.11312035073,5626.6962378216,5733.51584469729,5874.03080372303,6107.26169428605
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.5023449377455,70.7083294342373,71.0377085637557,71.2751936184695,70.6688288777218,69.5994726083483,71.5990630119306,71.8872400935005,72.02401270252,..
Low & middle income,LMY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,6.24343694177651,5.96904750022776,6.79831324041229,6.36826898064084,5.24205219143853,..,..,..
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,380272235825.794,397551358031.57,419119394353.818,437739709828.987,432817676605.734,478460336870.115,551297424575.574,556751023235.15,604073322373.381,642666054939.502
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.79417060199694,3.16424373054566,3.50195265516888,3.95860369775775,0.270078071528431,2.03102251641869,3.73264703552607,1.21474688217289,3.40605658075204,5.33668200665313
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,633.777355522048,644.852308695691,661.14729086377,671.117139517642,645.138571127662,694.087880017057,778.915065676706,765.64916597333,808.500564579264,837.360634569252
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.9153373144368,62.1652180538127,62.8810663634809,63.3423644700836,63.3985123751126,62.9162289932422,64.0824869475372,65.0356834241329,65.236848074161,..
Low income,LIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,4746990113057.58,5150492310089.6,5340385058603.99,5765837056238.6,5514802410559.2,6296557254947.16,6650563380806.73,6657563548498.26,6844419877130.65,7308505375623.13
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.00300529129822,4.80938629568179,4.90431450173897,3.403376204922,-4.21903396199713,6.79896357094398,6.27876038879147,5.29082296744885,5.37952719978989,5.96181800412216
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,1817.03211621924,1943.04862156303,1986.83702598126,2116.20506959362,1996.97695544468,2251.14460096524,2347.99329840156,2319.95481547486,2354.1541763908,2481.42751777184
